timestamp,open,high,low,close,volume,EMA_18,EMA_200,Potential_Buy,Potential_Sell,Confirmed_Buy,Confirmed_Sell,Entry_Price
2020-09-30 00:00:00-04:00,10.5,11.395,9.12,9.51,4964603,9.51,9.51,False,False,False,False,
2020-10-01 00:00:00-04:00,9.72,10.1,9.23,9.44,1952773,9.50263157894737,9.509303482587065,False,True,False,False,
2020-10-02 00:00:00-04:00,9.01,9.275,8.94,9.175,829085,9.468144044321331,9.505977079775255,False,False,False,True,9.175
2020-10-05 00:00:00-04:00,9.405,9.49,8.925,9.06,612749,9.425181513340139,9.501539496891919,False,False,False,False,
2020-10-06 00:00:00-04:00,9.025,10.175,8.905,9.9,3413053,9.475162406672755,9.505504278017373,False,False,False,False,
2020-10-07 00:00:00-04:00,10.02,10.48,10.005,10.005,1129478,9.530934784917727,9.510474384703768,True,False,False,False,
2020-10-08 00:00:00-04:00,10.275,10.4,9.99,9.99,1305995,9.579257439136914,9.515245783860946,False,False,False,False,
2020-10-09 00:00:00-04:00,10.18,10.18,9.89,9.98,225618,9.621440866596187,9.519870203922032,False,False,False,False,
2020-10-12 00:00:00-04:00,10.025,10.025,9.66,9.905,366477,9.651289196428166,9.52370234119644,False,False,False,False,
2020-10-13 00:00:00-04:00,9.87,9.87,9.415,9.445,298998,9.62957454417257,9.52291923332384,False,False,False,False,
2020-10-14 00:00:00-04:00,9.595,9.645,9.3,9.355,369339,9.600671960575458,9.521248395181315,False,False,False,False,
2020-10-15 00:00:00-04:00,9.23,9.885,9.2,9.885,232663,9.630601227883304,9.524867814134735,False,False,False,False,
2020-10-16 00:00:00-04:00,9.93,9.94,9.67,9.735,124387,9.64159057231664,9.526958681655783,False,False,False,False,
2020-10-19 00:00:00-04:00,9.76,9.8,9.535,9.555,96996,9.632475775230677,9.52723769974876,False,False,False,False,
2020-10-20 00:00:00-04:00,9.61,9.65,9.3,9.305,160706,9.59800464099587,9.52502637935325,False,False,False,False,
2020-10-21 00:00:00-04:00,9.305,9.48,9.2,9.205,103662,9.556635731417357,9.521842037270133,False,False,False,False,
2020-10-22 00:00:00-04:00,9.34,9.75,9.23,9.675,499873,9.569095128110266,9.523365997098292,False,False,False,False,
2020-10-23 00:00:00-04:00,9.72,9.795,9.475,9.49,306868,9.560769325151291,9.523033997127166,False,False,False,False,
2020-10-26 00:00:00-04:00,9.71,9.965,9.61,9.945,332353,9.601214659345892,9.527232663822419,False,False,False,False,
2020-10-27 00:00:00-04:00,9.98,11.035,9.925,10.95,1142952,9.743192063625271,9.54138955273961,False,False,False,False,
2020-10-28 00:00:00-04:00,10.66,10.98,10.11,10.845,240249,9.859171846401559,9.554360800971056,False,False,False,False,
2020-10-29 00:00:00-04:00,10.855,11.095,10.58,10.755,205867,9.953469546780342,9.566307459667861,False,False,False,False,
2020-10-30 00:00:00-04:00,10.59,10.63,9.87,10.155,174291,9.974683278698201,9.572165096885097,False,False,False,False,
2020-11-02 00:00:00-05:00,10.23,10.56,10.23,10.535,237758,10.033663986203653,9.58174554368226,False,False,False,False,
2020-11-03 00:00:00-05:00,10.6,10.94,10.45,10.505,538011,10.083278303445375,9.59093215518791,False,False,False,False,
2020-11-04 00:00:00-05:00,10.805,10.91,10.55,10.725,457843,10.150827955714282,9.60221641235022,False,False,False,False,
2020-11-05 00:00:00-05:00,10.945,12.115,10.94,11.9,530620,10.33495132879699,9.625079930635293,False,False,False,False,
2020-11-06 00:00:00-05:00,12.16,14.955,12.06,13.83,1919223,10.702851188923622,9.66691993132549,False,False,False,False,
2020-11-09 00:00:00-05:00,14.97,15.87,14.21,14.66,624054,11.119393169036925,9.716602320068521,False,False,False,False,
2020-11-10 00:00:00-05:00,15.0,15.005,13.2,13.97,638154,11.419457045980408,9.758924685042963,False,False,False,False,
2020-11-11 00:00:00-05:00,14.565,15.96,14.4,15.96,364081,11.897408935877207,9.820626926982836,False,False,False,False,
2020-11-12 00:00:00-05:00,16.665,17.01,14.45,14.56,1723623,12.17768167946908,9.867784868007883,False,False,False,False,
2020-11-13 00:00:00-05:00,14.57,15.99,14.5,15.795,1173485,12.55845202899865,9.926762133002828,False,False,False,False,
2020-11-16 00:00:00-05:00,15.84,16.08,15.01,15.91,679206,12.91124655226195,9.986296838147078,False,False,False,False,
2020-11-17 00:00:00-05:00,16.3,18.735,16.21,17.825,1597448,13.428483757287008,10.064293884533676,False,False,False,False,
2020-11-18 00:00:00-05:00,18.28,19.25,17.55,17.895,804167,13.898643361783112,10.142211358319411,False,False,False,False,
2020-11-19 00:00:00-05:00,18.49,18.965,17.97,18.965,544021,14.431944060542785,10.230000300027676,False,False,False,False,
2020-11-20 00:00:00-05:00,19.05,19.65,18.0,18.115,732439,14.819634159433017,10.308458008485113,False,False,False,False,
2020-11-23 00:00:00-05:00,18.79,21.435,18.585,21.025,436317,15.472830563703225,10.415090267107152,False,False,False,False,
2020-11-24 00:00:00-05:00,22.295,24.21,20.665,23.84,764587,16.35358524120815,10.548671458479221,False,False,False,False,
2020-11-25 00:00:00-05:00,23.925,29.75,23.69,29.0,1530636,17.684786794765188,10.732266767350076,False,False,False,False,
2020-11-27 00:00:00-05:00,31.17,33.5,26.24,27.75,1917496,18.74428292163201,10.901597446281917,False,False,False,False,
2020-11-30 00:00:00-05:00,28.24,30.13,24.125,26.975,1261880,19.610674193039166,11.061531800050256,False,False,False,False,
