timestamp,open,high,low,close,volume,EMA_18,EMA_200,Potential_Buy,Potential_Sell,Confirmed_Buy,Confirmed_Sell,Entry_Price
2020-07-27 00:00:00-04:00,432.465,438.05,431.96,437.31,31400,437.31,437.31,False,False,False,False,
2020-07-28 00:00:00-04:00,437.37,438.22,431.56,432.36,25739,436.7889473684211,437.2607462686567,False,True,False,False,
2020-07-29 00:00:00-04:00,435.4,439.79,435.4,436.21,38759,436.7280055401662,437.2502910819039,False,False,False,False,
2020-07-30 00:00:00-04:00,429.585,440.32,426.89,438.73,40068,436.9387417990961,437.2650145537258,False,False,False,False,
2020-07-31 00:00:00-04:00,442.525,443.36,435.51,443.33,40982,437.61150582024385,437.32536266761906,True,False,False,False,
2020-08-03 00:00:00-04:00,448.4,449.75,442.51,448.2,37339,438.72608415495506,437.4335680142099,False,False,True,False,448.2
2020-08-04 00:00:00-04:00,447.265,448.22,441.125,446.8,45523,439.5759700333808,437.52676634242675,False,False,False,False,
2020-08-05 00:00:00-04:00,448.04,453.89,447.205,449.47,50632,440.61744687197233,437.6456044882733,False,False,False,False,
2020-08-06 00:00:00-04:00,450.31,464.24,449.9,464.24,83776,443.1040314117647,437.9102253391363,False,False,False,False,
2020-08-07 00:00:00-04:00,461.035,461.38,445.21,448.84,54276,443.70781757894736,438.0189793158613,False,False,False,False,
2020-08-10 00:00:00-04:00,449.82,449.82,436.895,442.73,24249,443.6048894127424,438.0658551435642,False,False,False,False,
2020-08-11 00:00:00-04:00,439.32,444.14,432.39,435.02,50958,442.70121684298005,438.03554812721035,False,False,False,False,
2020-08-12 00:00:00-04:00,440.41,447.745,439.04,445.37,42118,442.98214138582426,438.1085277478352,False,False,False,False,
2020-08-13 00:00:00-04:00,448.325,455.18,448.325,450.16,28440,443.7377054504743,438.2284428946229,False,False,False,False,
2020-08-14 00:00:00-04:00,451.845,452.64,446.0,447.5,13568,444.13373645568754,438.32069719417893,False,False,False,False,
2020-08-17 00:00:00-04:00,450.3,455.7,449.685,451.71,28663,444.9312378814046,438.4539240877692,False,False,False,False,
2020-08-18 00:00:00-04:00,454.325,464.5,453.615,463.65,108851,446.90163389388835,438.7046313107765,False,False,False,False,
2020-08-19 00:00:00-04:00,465.67,467.93,457.67,462.39,50622,448.53198822084744,438.94030662111703,False,False,False,False,
2020-08-20 00:00:00-04:00,461.475,479.69,458.91,478.57,120068,451.69388419760037,439.3346319283696,False,False,False,False,
2020-08-21 00:00:00-04:00,477.11,477.11,470.835,473.42,40714,453.9808437557477,439.67378981962963,False,False,False,False,
2020-08-24 00:00:00-04:00,478.3,480.0,470.0,476.375,75358,456.3381233604058,440.0389759905786,False,False,False,False,
2020-08-25 00:00:00-04:00,476.29,484.6,474.69,484.38,55877,459.28989984878416,440.48018020957784,False,False,False,False,
2020-08-26 00:00:00-04:00,496.485,533.435,492.75,528.74,222070,466.6004367068069,441.3583873716716,False,False,False,False,
2020-08-27 00:00:00-04:00,519.23,519.955,504.87,510.5,139386,471.2214433692483,442.0463636167296,False,False,False,False,
2020-08-28 00:00:00-04:00,513.93,518.24,511.285,516.67,75380,476.00550196195894,442.78888736183677,False,False,False,False,
2020-08-31 00:00:00-04:00,514.915,515.48,507.865,513.92,61491,479.99650175543695,443.4966596268931,False,False,False,False,
2020-09-01 00:00:00-04:00,515.205,528.32,515.205,528.17,64803,485.0673963074962,444.33918042662555,False,False,False,False,
2020-09-02 00:00:00-04:00,533.81,536.0,522.27,534.075,61520,490.22609143302293,445.23207415372383,False,False,False,False,
2020-09-03 00:00:00-04:00,525.075,525.075,494.55,507.805,143234,492.07650286112573,445.85469033129874,False,False,False,False,
2020-09-04 00:00:00-04:00,501.89,510.44,471.975,492.2,129359,492.08950255995455,446.3158376911863,False,False,False,False,
2020-09-08 00:00:00-04:00,472.54,481.165,461.2,462.0,120935,488.922186501012,446.4718990076919,False,False,False,False,
2020-09-09 00:00:00-04:00,473.69,483.38,463.295,479.21,104012,487.89985107985285,446.7976512563716,False,False,False,False,
2020-09-10 00:00:00-04:00,492.27,501.155,473.83,475.97,89486,486.64407728197364,447.08792338317386,False,False,False,False,
2020-09-11 00:00:00-04:00,487.04,489.28,465.13,471.57,100780,485.05733230492376,447.3315261355801,False,False,False,False,
2020-09-14 00:00:00-04:00,484.54,489.79,477.17,485.97,74993,485.15340258861596,447.71598856209175,False,False,False,False,
2020-09-15 00:00:00-04:00,492.63,499.64,491.93,497.535,141166,486.45672863191953,448.2117001186879,False,False,False,False,
