timestamp,close,high,low,trade_count,open,volume,vwap
2020-07-27 00:00:00-04:00,102.84,103.13,94.48,1441,95.57,1297380,99.03
2020-07-28 00:00:00-04:00,98.62,104.29,98.5,1368,100.05,1162290,101.06
2020-07-29 00:00:00-04:00,99.95,102.22,99.48,922,99.87,743835,100.58
2020-07-30 00:00:00-04:00,99.17,100.88,98.23,1266,98.8,741510,99.45
2020-07-31 00:00:00-04:00,95.44,100.78,94.74,1778,100.43,1918410,97.82
2020-08-03 00:00:00-04:00,99.01,100.56,96.31,1000,96.68,831015,98.63
2020-08-04 00:00:00-04:00,99.17,101.81,97.62,1185,99.79,1207995,99.63
2020-08-05 00:00:00-04:00,99.09,99.81,98.01,826,99.59,709470,99.03
2020-08-06 00:00:00-04:00,99.42,101.11,98.53,766,99.22,711300,99.73
2020-08-07 00:00:00-04:00,96.9,99.96,94.37,1374,99.88,1431885,96.77
2020-08-10 00:00:00-04:00,94.65,97.05,92.55,982,96.35,870645,94.7
2020-08-11 00:00:00-04:00,91.54,94.58,91.25,762,92.89,698700,92.64
2020-08-12 00:00:00-04:00,103.62,105.66,95.88,2507,97.86,2240580,101.83
2020-08-13 00:00:00-04:00,108.07,110.02,104.68,1793,107.59,1534710,108.07
2020-08-14 00:00:00-04:00,110.05,111.17,108.55,1179,110.87,1014165,109.78
2020-08-17 00:00:00-04:00,122.3,123.02,111.54,2373,111.54,2115645,118.6
2020-08-18 00:00:00-04:00,125.94,128.24,123.22,3444,126.47,2176020,126.05
2020-08-19 00:00:00-04:00,125.26,127.4,123.01,1985,124.04,1174830,125.73
2020-08-20 00:00:00-04:00,133.4,134.79,124.0,3291,124.0,2719290,131.51
2020-08-21 00:00:00-04:00,136.63,139.7,135.17,4182,136.34,4016235,137.74
2020-08-24 00:00:00-04:00,134.33,141.86,129.26,3256,141.8,2169315,135.25
2020-08-25 00:00:00-04:00,134.96,135.08,131.27,1527,131.55,1294455,133.38
2020-08-26 00:00:00-04:00,143.44,144.37,137.09,1941,137.4,1897770,141.47
2020-08-27 00:00:00-04:00,149.19,152.92,142.88,2818,145.5,2856045,148.66
2020-08-28 00:00:00-04:00,147.7,154.56,145.79,2697,152.95,2704605,149.4
2020-08-31 00:00:00-04:00,166.24,166.67,146.75,20081,148.23,4292739,159.4
2020-09-01 00:00:00-04:00,158.35,167.4,157.0,17758,167.4,3564336,161.44
2020-09-02 00:00:00-04:00,149.14,159.59,135.07,12428,159.59,2630772,147.23
2020-09-03 00:00:00-04:00,135.71,143.76,134.01,10154,135.83,2338173,137.82
2020-09-04 00:00:00-04:00,139.46,142.55,124.18,14971,134.22,3395826,134.62
2020-09-08 00:00:00-04:00,110.03,122.79,110.0,16266,118.49,3906549,116.12
2020-09-09 00:00:00-04:00,122.03,122.95,113.86,9469,119.13,2043654,118.69
2020-09-10 00:00:00-04:00,123.73,132.91,120.26,7059,128.86,1842885,127.65
2020-09-11 00:00:00-04:00,124.28,127.35,120.2,4464,127.32,1060272,123.56
2020-09-14 00:00:00-04:00,139.88,139.95,124.54,6161,127.05,1970478,132.2
2020-09-15 00:00:00-04:00,150.09,153.96,143.62,9076,145.61,2034762,148.52
2020-09-16 00:00:00-04:00,147.35,152.54,145.33,4293,146.42,863394,148.52
2020-09-17 00:00:00-04:00,141.05,145.87,136.35,5241,138.4,1360299,141.35
2020-09-18 00:00:00-04:00,147.23,150.2,143.09,5405,149.28,1408974,147.48
2020-09-21 00:00:00-04:00,149.81,151.84,135.86,6605,150.95,1544499,146.97
2020-09-22 00:00:00-04:00,141.31,145.92,139.28,4003,143.07,867645,142.31
2020-09-23 00:00:00-04:00,126.67,137.26,125.34,7999,135.17,1745601,130.56
2020-09-24 00:00:00-04:00,129.2,133.09,117.21,8159,121.21,1749579,126.82
2020-09-25 00:00:00-04:00,135.76,136.19,130.55,4042,131.06,953487,134.22
2020-09-28 00:00:00-04:00,140.32,142.59,138.57,3283,141.59,813231,140.1
2020-09-29 00:00:00-04:00,139.66,142.73,137.25,2413,138.67,545511,139.88
2020-09-30 00:00:00-04:00,143.1,144.48,140.2,3999,140.44,815259,143.0
2020-10-01 00:00:00-04:00,149.31,149.62,144.85,16267,146.95,4246467,147.29
2020-10-02 00:00:00-04:00,138.33,146.32,138.33,21932,140.39,5462112,141.86
