timestamp,close,high,low,trade_count,open,volume,vwap
2020-07-27 00:00:00-04:00,130.89,132.42,130.59,2059,131.35,141984,131.45
2020-07-28 00:00:00-04:00,130.53,131.56,130.53,1090,131.15,91716,131.02
2020-07-29 00:00:00-04:00,130.3,131.07,129.94,1387,130.02,94215,130.37
2020-07-30 00:00:00-04:00,130.6,131.08,129.98,1439,130.87,120907,130.53
2020-07-31 00:00:00-04:00,129.68,131.12,128.03,1519,130.51,122706,129.2
2020-08-03 00:00:00-04:00,131.11,131.38,130.03,1182,130.17,61947,130.75
2020-08-04 00:00:00-04:00,130.89,130.89,129.71,1124,130.74,88912,130.32
2020-08-05 00:00:00-04:00,131.97,132.74,131.48,1895,132.66,109112,131.88
2020-08-06 00:00:00-04:00,131.21,132.66,130.32,1449,132.04,106737,130.89
2020-08-07 00:00:00-04:00,132.14,132.14,130.88,1070,131.29,93928,131.37
2020-08-10 00:00:00-04:00,131.56,132.44,131.47,915,132.2,66809,131.82
2020-08-11 00:00:00-04:00,130.67,132.66,130.16,1517,132.66,121722,131.12
2020-08-12 00:00:00-04:00,133.08,133.59,131.47,1042,131.54,92779,132.7
2020-08-13 00:00:00-04:00,131.61,132.61,131.23,1020,132.1,86763,131.72
2020-08-14 00:00:00-04:00,131.78,132.78,131.28,1061,131.32,94312,132.01
2020-08-17 00:00:00-04:00,132.53,133.52,131.88,838,132.08,66887,132.9
2020-08-18 00:00:00-04:00,133.45,133.45,132.14,1167,132.68,82501,133.13
2020-08-19 00:00:00-04:00,133.78,134.76,133.06,1827,133.08,187093,134.26
2020-08-20 00:00:00-04:00,134.67,134.78,133.0,1035,133.63,78496,134.15
2020-08-21 00:00:00-04:00,135.87,136.54,133.96,1308,134.86,105896,135.5
2020-08-24 00:00:00-04:00,136.14,136.66,134.62,2422,136.66,171871,135.61
2020-08-25 00:00:00-04:00,136.15,136.99,135.66,1477,136.79,100619,136.12
2020-08-26 00:00:00-04:00,136.35,136.62,134.86,1561,135.8,114227,135.76
2020-08-27 00:00:00-04:00,136.89,137.17,136.03,1486,136.41,165671,136.59
2020-08-28 00:00:00-04:00,137.55,137.58,135.97,1631,136.63,235152,136.76
2020-08-31 00:00:00-04:00,137.49,138.09,136.68,1372,137.13,149576,137.61
2020-09-01 00:00:00-04:00,135.62,137.69,134.34,1977,137.69,139948,135.31
2020-09-02 00:00:00-04:00,137.65,138.12,133.66,2051,135.32,128994,137.02
2020-09-03 00:00:00-04:00,133.81,139.15,132.76,2930,138.42,461768,134.52
2020-09-04 00:00:00-04:00,132.99,135.07,131.74,1770,134.27,148561,133.25
2020-09-08 00:00:00-04:00,131.83,134.93,131.51,3624,134.86,354547,132.53
2020-09-09 00:00:00-04:00,134.0,135.24,132.75,1945,132.75,159478,134.31
2020-09-10 00:00:00-04:00,131.44,133.97,131.36,1758,133.77,163338,132.52
2020-09-11 00:00:00-04:00,132.27,132.94,131.28,1052,131.75,53943,132.31
2020-09-14 00:00:00-04:00,132.76,133.79,132.6,1320,132.64,79241,133.25
2020-09-15 00:00:00-04:00,133.26,134.79,133.0,586,133.97,49169,133.89
