timestamp,close,high,low,trade_count,open,volume,vwap
2020-07-27 00:00:00-04:00,92.4,92.42,91.06,1823,91.31,804492,91.94
2020-07-28 00:00:00-04:00,90.88,92.07,90.87,1510,91.86,606660,91.42
2020-07-29 00:00:00-04:00,92.56,92.74,91.4,1301,91.4,550088,92.16
2020-07-30 00:00:00-04:00,93.75,93.76,91.41,3063,91.77,1295888,92.75
2020-07-31 00:00:00-04:00,103.6,103.65,98.31,7898,100.27,3571408,100.71
2020-08-03 00:00:00-04:00,105.99,108.71,105.14,11735,105.43,5063024,107.06
2020-08-04 00:00:00-04:00,106.84,107.9,105.62,2478,106.31,941100,106.84
2020-08-05 00:00:00-04:00,107.21,107.47,106.13,3121,106.56,971928,106.76
2020-08-06 00:00:00-04:00,110.85,111.41,107.3,2815,107.56,1045452,109.64
2020-08-07 00:00:00-04:00,108.42,110.69,107.66,3740,110.47,1587500,109.38
2020-08-10 00:00:00-04:00,110.04,111.03,107.35,5221,109.79,2020932,109.63
2020-08-11 00:00:00-04:00,106.76,109.75,106.49,4819,109.27,1888484,108.26
2020-08-12 00:00:00-04:00,110.33,110.53,107.65,3636,107.81,1482092,109.35
2020-08-13 00:00:00-04:00,112.15,113.24,111.25,3660,111.69,1452820,112.16
2020-08-14 00:00:00-04:00,112.13,112.21,110.33,6482,111.93,2794008,111.23
2020-08-17 00:00:00-04:00,111.92,113.27,111.23,5259,113.22,2153380,112.03
2020-08-18 00:00:00-04:00,112.77,113.2,111.28,2911,111.72,905788,112.48
2020-08-19 00:00:00-04:00,112.98,114.29,112.84,2665,113.19,1132844,113.55
2020-08-20 00:00:00-04:00,115.48,115.53,113.0,2859,113.02,1029500,114.54
2020-08-21 00:00:00-04:00,121.42,121.84,116.4,7542,116.62,3099124,119.89
2020-08-24 00:00:00-04:00,122.77,125.68,120.96,10961,125.6,4004004,123.47
2020-08-25 00:00:00-04:00,121.93,122.16,120.15,5060,121.69,1813836,121.13
2020-08-26 00:00:00-04:00,123.47,123.92,122.08,3845,123.19,1299292,123.04
2020-08-27 00:00:00-04:00,122.06,124.4,120.88,5173,124.08,1803712,122.7
2020-08-28 00:00:00-04:00,121.83,123.39,121.59,5410,123.01,1822992,122.43
2020-08-31 00:00:00-04:00,126.0,127.84,123.32,21656,124.57,2563119,125.95
2020-09-01 00:00:00-04:00,131.22,131.53,127.43,12134,129.6,1773723,129.79
2020-09-02 00:00:00-04:00,128.41,134.64,123.94,22167,134.34,2997690,128.43
2020-09-03 00:00:00-04:00,118.09,125.68,117.6,20267,123.8,2676499,120.99
2020-09-04 00:00:00-04:00,118.19,120.7,108.25,28237,117.18,3867367,115.46
2020-09-08 00:00:00-04:00,110.03,116.05,109.98,14614,110.96,1622183,112.53
2020-09-09 00:00:00-04:00,114.51,116.25,112.63,14632,114.39,2158166,114.73
2020-09-10 00:00:00-04:00,110.73,117.42,109.8,10222,117.29,1143907,113.25
2020-09-11 00:00:00-04:00,109.38,112.41,107.39,8101,111.85,893292,109.42
2020-09-14 00:00:00-04:00,112.52,113.1,110.11,11052,111.98,1230251,111.82
2020-09-15 00:00:00-04:00,112.74,115.93,110.91,7395,115.82,1000868,113.38
2020-09-16 00:00:00-04:00,109.44,113.16,109.42,10119,112.53,1113898,110.87
2020-09-17 00:00:00-04:00,107.75,109.48,106.13,12417,106.8,1561236,107.32
2020-09-18 00:00:00-04:00,104.29,108.06,103.6,15489,107.71,1618432,105.26
2020-09-21 00:00:00-04:00,107.48,107.48,100.85,11888,101.89,1473785,104.36
2020-09-22 00:00:00-04:00,109.11,110.13,106.57,9456,109.92,1303096,108.32
