timestamp,close,high,low,trade_count,open,volume,vwap
2020-07-27 00:00:00-04:00,335.52,337.1,333.89,389,335.18,26063,335.43
2020-07-28 00:00:00-04:00,339.65,342.53,335.57,582,335.8,49108,340.96
2020-07-29 00:00:00-04:00,340.07,342.84,338.1,302,342.08,20221,340.14
2020-07-30 00:00:00-04:00,334.96,338.6,334.55,365,335.8,25094,336.32
2020-07-31 00:00:00-04:00,332.79,334.48,328.28,506,333.17,37557,330.4
2020-08-03 00:00:00-04:00,331.35,332.15,326.67,407,330.61,21713,330.08
2020-08-04 00:00:00-04:00,331.92,334.3,330.47,615,332.58,40537,332.06
2020-08-05 00:00:00-04:00,336.64,337.69,332.81,578,333.51,47371,335.94
2020-08-06 00:00:00-04:00,333.2,335.97,332.01,424,335.97,27061,333.22
2020-08-07 00:00:00-04:00,338.36,339.36,334.17,525,334.57,34617,336.89
2020-08-10 00:00:00-04:00,341.97,343.27,340.3,345,340.88,16554,341.58
2020-08-11 00:00:00-04:00,344.04,350.71,343.67,992,346.47,47171,347.16
2020-08-12 00:00:00-04:00,344.6,348.07,343.83,434,346.21,31017,345.62
2020-08-13 00:00:00-04:00,341.67,345.85,339.89,365,342.23,24718,342.72
2020-08-14 00:00:00-04:00,343.86,345.83,341.19,323,341.19,14462,343.75
2020-08-17 00:00:00-04:00,341.47,346.56,340.63,267,345.62,12086,342.58
2020-08-18 00:00:00-04:00,342.6,344.04,341.37,345,341.44,19458,342.54
2020-08-19 00:00:00-04:00,342.49,343.93,341.67,306,341.96,16513,342.83
2020-08-20 00:00:00-04:00,340.57,341.29,336.94,437,340.94,18987,339.01
2020-08-21 00:00:00-04:00,342.01,342.37,339.93,379,340.3,17117,341.38
2020-08-24 00:00:00-04:00,346.28,346.69,342.66,300,343.08,17305,345.57
2020-08-25 00:00:00-04:00,346.49,352.82,344.68,369,347.88,23804,346.6
2020-08-26 00:00:00-04:00,347.24,348.74,343.59,302,344.24,15194,346.67
2020-08-27 00:00:00-04:00,347.13,350.97,346.97,203,349.39,8310,348.22
2020-08-28 00:00:00-04:00,347.17,347.19,344.34,221,347.15,14815,345.79
2020-08-31 00:00:00-04:00,345.31,348.18,343.21,235,347.54,8974,345.18
