timestamp,close,high,low,trade_count,open,volume,vwap
2020-07-27 00:00:00-04:00,182.7,183.77,180.79,1104,180.79,118986,182.82
2020-07-28 00:00:00-04:00,178.09,181.11,177.48,1753,180.17,216230,178.6
2020-07-29 00:00:00-04:00,178.19,180.11,177.7,1848,177.91,87665,178.84
2020-07-30 00:00:00-04:00,177.39,178.23,175.22,910,176.69,66460,177.07
2020-07-31 00:00:00-04:00,176.4,176.69,173.95,893,176.23,101233,175.11
2020-08-03 00:00:00-04:00,176.43,177.45,175.79,740,176.3,40564,176.46
2020-08-04 00:00:00-04:00,180.82,181.24,176.47,1309,176.81,123578,179.96
2020-08-05 00:00:00-04:00,180.93,181.87,179.76,739,181.85,39428,180.55
2020-08-06 00:00:00-04:00,184.38,184.79,180.37,1340,180.52,84501,183.88
2020-08-07 00:00:00-04:00,185.67,186.14,184.52,1322,184.52,86422,185.43
2020-08-10 00:00:00-04:00,185.27,186.06,183.97,724,185.8,42309,185.14
2020-08-11 00:00:00-04:00,186.0,188.22,185.57,1300,185.83,65874,186.52
2020-08-12 00:00:00-04:00,187.09,188.24,186.5,629,187.58,47558,187.39
2020-08-13 00:00:00-04:00,187.43,188.08,186.41,1077,187.02,59064,187.27
2020-08-14 00:00:00-04:00,187.91,188.11,186.28,1010,186.79,33963,187.23
2020-08-17 00:00:00-04:00,189.34,190.12,187.77,1441,188.27,58543,189.24
2020-08-18 00:00:00-04:00,190.87,190.98,188.26,1146,189.83,72352,190.06
2020-08-19 00:00:00-04:00,190.21,191.55,189.43,1596,190.91,103336,190.25
2020-08-20 00:00:00-04:00,190.59,191.35,188.93,515,188.95,40686,190.47
2020-08-21 00:00:00-04:00,192.06,192.58,190.09,1021,190.43,58170,191.69
2020-08-24 00:00:00-04:00,192.86,193.64,191.65,1306,192.63,45257,192.63
2020-08-25 00:00:00-04:00,192.98,194.24,192.63,773,194.12,30936,193.37
2020-08-26 00:00:00-04:00,193.96,194.58,192.12,829,192.66,38123,193.85
2020-08-27 00:00:00-04:00,192.55,196.09,192.53,1002,194.12,113748,193.89
