timestamp,close,high,low,trade_count,open,volume,vwap
2020-07-27 00:00:00-04:00,152.17,153.31,150.89,812,151.04,69714,152.19
2020-07-28 00:00:00-04:00,154.12,156.81,153.23,1022,153.28,103383,155.37
2020-07-29 00:00:00-04:00,153.37,154.5,152.85,1208,153.38,122701,153.79
2020-07-30 00:00:00-04:00,145.06,150.27,142.69,2386,149.81,288656,145.15
2020-07-31 00:00:00-04:00,142.47,145.37,141.16,1456,145.37,139093,142.72
2020-08-03 00:00:00-04:00,144.92,145.87,143.58,1379,144.78,109060,145.0
2020-08-04 00:00:00-04:00,146.74,147.89,145.21,1005,145.27,89427,146.26
2020-08-05 00:00:00-04:00,146.41,148.99,145.39,1332,148.99,148613,145.91
2020-08-06 00:00:00-04:00,144.91,147.29,143.22,1084,147.21,92782,144.4
2020-08-07 00:00:00-04:00,145.05,145.55,143.79,943,145.18,90242,144.6
2020-08-10 00:00:00-04:00,145.08,145.51,143.73,531,144.61,28911,144.85
2020-08-11 00:00:00-04:00,142.78,144.98,142.48,690,144.96,52726,143.46
2020-08-12 00:00:00-04:00,144.75,145.24,142.91,819,143.69,93715,144.59
2020-08-13 00:00:00-04:00,143.28,144.41,142.8,710,143.84,58924,143.3
2020-08-14 00:00:00-04:00,143.01,144.53,142.13,538,143.01,39748,143.29
2020-08-17 00:00:00-04:00,144.39,145.4,143.38,802,143.6,55500,144.63
2020-08-18 00:00:00-04:00,145.9,145.91,144.07,499,145.14,38607,145.22
2020-08-19 00:00:00-04:00,145.19,146.96,144.97,714,146.78,42157,145.67
2020-08-20 00:00:00-04:00,144.24,145.56,143.75,740,145.29,58574,144.35
2020-08-21 00:00:00-04:00,142.24,144.02,141.0,725,144.02,54087,142.27
2020-08-24 00:00:00-04:00,142.4,143.21,141.28,776,143.21,64441,142.36
2020-08-25 00:00:00-04:00,142.74,144.14,142.32,724,142.7,57532,143.11
2020-08-26 00:00:00-04:00,142.26,142.37,140.56,733,142.16,88703,141.41
2020-08-27 00:00:00-04:00,141.95,143.82,141.95,855,143.34,80251,142.86
2020-08-28 00:00:00-04:00,140.44,141.95,140.07,452,141.88,44104,140.73
2020-08-31 00:00:00-04:00,141.64,141.77,140.13,1162,140.34,126581,141.32
