timestamp,close,high,low,trade_count,open,volume,vwap
2020-07-27 00:00:00-04:00,233.18,234.4,230.36,1609,231.09,149813,232.53
2020-07-28 00:00:00-04:00,229.53,234.41,229.44,1872,234.18,197758,232.17
2020-07-29 00:00:00-04:00,232.79,233.15,229.87,2123,230.76,247663,231.96
2020-07-30 00:00:00-04:00,234.21,234.39,228.83,3177,229.66,349916,232.24
2020-07-31 00:00:00-04:00,253.19,254.78,248.52,8909,254.78,1393436,251.79
2020-08-03 00:00:00-04:00,251.17,254.85,249.84,3813,252.03,449442,252.11
2020-08-04 00:00:00-04:00,248.79,252.24,247.09,3223,251.12,377552,249.93
2020-08-05 00:00:00-04:00,248.71,251.72,247.57,2065,249.55,237567,249.89
2020-08-06 00:00:00-04:00,264.76,266.0,248.16,6454,248.48,1307443,261.04
2020-08-07 00:00:00-04:00,268.03,278.25,262.94,9044,263.36,1249012,271.9
2020-08-10 00:00:00-04:00,262.52,273.25,259.36,3044,267.36,306940,263.65
2020-08-11 00:00:00-04:00,255.66,265.35,254.67,5834,259.74,671313,259.84
2020-08-12 00:00:00-04:00,259.23,263.31,257.61,3387,258.24,409500,260.95
2020-08-13 00:00:00-04:00,260.81,264.57,259.16,2227,260.92,348969,262.21
2020-08-14 00:00:00-04:00,260.52,262.01,258.29,2355,261.51,243553,260.29
2020-08-17 00:00:00-04:00,260.69,263.45,259.02,1494,262.14,160188,260.41
2020-08-18 00:00:00-04:00,261.61,264.56,258.92,2372,260.65,254096,260.89
2020-08-19 00:00:00-04:00,262.1,267.32,260.85,2261,260.85,212690,264.28
2020-08-20 00:00:00-04:00,268.53,269.05,260.98,2464,260.98,270537,265.94
2020-08-21 00:00:00-04:00,266.51,269.74,265.98,2535,267.6,218040,267.26
2020-08-24 00:00:00-04:00,270.82,276.57,268.28,3676,270.65,778160,270.72
2020-08-25 00:00:00-04:00,280.09,282.48,269.78,4218,271.51,477128,278.78
2020-08-26 00:00:00-04:00,303.06,304.0,283.69,8658,283.69,1606252,295.59
2020-08-27 00:00:00-04:00,292.74,300.49,291.47,5058,299.65,505227,295.83
2020-08-28 00:00:00-04:00,292.96,296.27,290.43,2652,294.39,238018,292.48
2020-08-31 00:00:00-04:00,293.39,296.23,291.03,3120,293.32,296421,293.43
2020-09-01 00:00:00-04:00,294.99,300.8,292.18,2827,294.44,293166,295.71
2020-09-02 00:00:00-04:00,302.25,302.89,292.5,3528,298.31,407366,297.91
2020-09-03 00:00:00-04:00,291.12,296.8,283.13,6369,295.01,610684,288.84
2020-09-04 00:00:00-04:00,282.31,288.41,270.62,4675,285.77,499427,280.26
2020-09-08 00:00:00-04:00,270.42,278.55,269.0,5059,270.01,741251,273.75
2020-09-09 00:00:00-04:00,272.85,277.85,270.84,3236,275.4,273732,274.32
2020-09-10 00:00:00-04:00,267.23,278.43,266.59,3621,275.43,386012,273.28
2020-09-11 00:00:00-04:00,266.07,270.76,262.18,3266,269.59,339010,266.13
2020-09-14 00:00:00-04:00,265.48,276.07,265.24,4439,270.61,444570,271.01
2020-09-15 00:00:00-04:00,271.97,273.87,268.92,3564,270.55,308518,271.69
2020-09-16 00:00:00-04:00,262.99,271.74,261.37,5853,266.88,656214,266.42
2020-09-17 00:00:00-04:00,254.4,260.83,249.75,5135,257.82,628143,254.74
2020-09-18 00:00:00-04:00,252.2,258.54,249.75,5298,258.03,669757,253.39
2020-09-21 00:00:00-04:00,247.52,249.29,243.79,4040,246.97,549419,246.2
2020-09-22 00:00:00-04:00,254.17,254.77,247.74,5808,252.42,769052,251.07
2020-09-23 00:00:00-04:00,248.37,257.45,247.7,3026,254.76,275241,252.15
2020-09-24 00:00:00-04:00,248.94,251.68,245.39,3356,246.02,490060,249.73
2020-09-25 00:00:00-04:00,254.39,255.14,246.38,2865,248.79,437187,251.69
2020-09-28 00:00:00-04:00,256.34,259.04,254.49,3544,259.04,556929,256.0
2020-09-29 00:00:00-04:00,261.25,262.58,256.43,4353,257.3,591555,259.95
2020-09-30 00:00:00-04:00,261.38,265.52,259.6,3567,261.57,431441,263.14
2020-10-01 00:00:00-04:00,266.05,267.78,264.32,8463,265.1,921865,266.01
2020-10-02 00:00:00-04:00,259.32,264.52,258.66,4844,260.68,448613,261.64
2020-10-05 00:00:00-04:00,264.1,264.32,260.35,4130,261.2,431836,262.62
2020-10-06 00:00:00-04:00,258.1,265.12,257.73,6129,261.5,564070,261.9
2020-10-07 00:00:00-04:00,257.42,259.57,254.34,7149,258.69,777185,256.87
2020-10-08 00:00:00-04:00,263.11,264.04,258.77,5580,259.1,621997,262.47
2020-10-09 00:00:00-04:00,263.91,264.15,261.65,4533,263.98,456548,263.09
2020-10-12 00:00:00-04:00,275.22,279.58,267.35,11500,269.7,1288820,274.39
2020-10-13 00:00:00-04:00,275.44,278.44,272.84,6667,276.5,664792,275.57
2020-10-14 00:00:00-04:00,271.07,278.12,270.95,5660,276.79,546392,273.71
2020-10-15 00:00:00-04:00,266.28,268.19,263.21,6656,266.66,631849,265.37
2020-10-16 00:00:00-04:00,265.23,270.79,264.77,4835,267.12,442103,267.33
2020-10-19 00:00:00-04:00,261.0,267.91,259.4,5091,265.29,491289,262.88
2020-10-20 00:00:00-04:00,267.12,269.13,262.34,5883,262.49,596326,266.32
2020-10-21 00:00:00-04:00,278.13,282.44,275.81,11842,278.69,1117404,279.79
2020-10-22 00:00:00-04:00,277.57,281.81,274.53,6602,279.29,691383,277.52
2020-10-23 00:00:00-04:00,284.34,284.65,276.27,7848,278.19,813456,280.71
2020-10-26 00:00:00-04:00,277.05,284.56,273.84,9467,282.41,1001919,278.83
2020-10-27 00:00:00-04:00,282.79,283.92,275.8,6775,278.18,760036,281.6
2020-10-28 00:00:00-04:00,266.85,278.22,266.81,9979,278.22,971339,270.84
2020-10-29 00:00:00-04:00,279.82,282.87,273.22,10498,275.91,1087736,279.58
2020-10-30 00:00:00-04:00,263.01,276.0,258.6,21824,273.44,2190551,264.02
2020-11-02 00:00:00-05:00,260.62,269.86,256.81,9582,264.35,958152,262.13
2020-11-03 00:00:00-05:00,264.81,269.45,260.35,6064,262.62,560760,266.12
2020-11-04 00:00:00-05:00,287.0,288.24,278.06,11247,281.08,1119533,284.06
2020-11-05 00:00:00-05:00,294.27,296.77,288.46,7967,291.27,814846,294.04
2020-11-06 00:00:00-05:00,292.67,293.98,287.58,5328,293.06,499152,291.53
2020-11-09 00:00:00-05:00,278.03,291.88,278.02,8539,289.39,1066611,285.19
2020-11-10 00:00:00-05:00,272.0,273.0,263.46,12405,272.95,1293729,268.16
2020-11-11 00:00:00-05:00,276.01,277.82,272.17,5308,272.91,504047,275.42
2020-11-12 00:00:00-05:00,274.57,279.04,273.87,4576,276.61,425582,276.56
2020-11-13 00:00:00-05:00,276.61,277.15,272.59,4591,277.15,447443,274.84
2020-11-16 00:00:00-05:00,278.3,278.48,274.07,4711,274.35,387825,276.6
2020-11-17 00:00:00-05:00,274.35,276.74,272.75,4237,276.68,394392,274.75
2020-11-18 00:00:00-05:00,271.37,276.67,271.35,4865,273.48,402062,274.07
2020-11-19 00:00:00-05:00,272.6,272.87,268.69,4454,270.43,455928,271.32
2020-11-20 00:00:00-05:00,269.12,272.44,268.91,4458,271.66,364539,270.6
2020-11-23 00:00:00-05:00,268.09,270.34,264.0,6883,270.24,1367272,266.53
2020-11-24 00:00:00-05:00,276.26,277.2,267.45,5817,267.94,558486,272.74
2020-11-25 00:00:00-05:00,275.03,279.43,272.26,4657,279.42,409918,274.6
2020-11-27 00:00:00-05:00,277.39,278.51,274.31,3307,276.82,259180,276.65
2020-11-30 00:00:00-05:00,277.0,277.04,270.45,5134,275.25,440889,273.58
2020-12-01 00:00:00-05:00,285.84,288.63,278.49,6615,278.52,615415,285.02
2020-12-02 00:00:00-05:00,286.94,291.15,280.3,5884,284.56,467628,285.73
2020-12-03 00:00:00-05:00,280.99,285.99,280.53,4323,285.66,343729,282.95
2020-12-04 00:00:00-05:00,279.09,282.84,278.75,4016,279.72,525702,280.24
2020-12-07 00:00:00-05:00,284.75,287.85,277.66,4973,278.62,447412,285.57
2020-12-08 00:00:00-05:00,282.75,285.42,281.04,4466,285.32,356187,283.11
2020-12-09 00:00:00-05:00,277.96,287.02,271.2,11161,282.98,955668,277.63
2020-12-10 00:00:00-05:00,276.5,278.12,271.36,6249,274.96,558259,275.16
2020-12-11 00:00:00-05:00,272.99,275.81,269.72,4983,274.02,489572,272.58
2020-12-14 00:00:00-05:00,273.6,276.56,271.2,5035,272.79,447312,274.31
2020-12-15 00:00:00-05:00,275.14,275.47,266.99,5019,274.26,508055,271.02
2020-12-16 00:00:00-05:00,274.85,277.25,271.96,4762,274.33,496223,275.03
2020-12-17 00:00:00-05:00,273.93,279.82,273.09,4255,276.5,471738,275.78
2020-12-18 00:00:00-05:00,276.23,277.28,270.63,4951,275.14,469002,272.75
2020-12-21 00:00:00-05:00,272.4,273.91,267.31,5151,272.38,394190,270.81
2020-12-22 00:00:00-05:00,266.61,270.8,264.13,6548,270.8,613811,266.89
2020-12-23 00:00:00-05:00,267.46,271.58,265.81,3927,266.62,325306,268.8
2020-12-24 00:00:00-05:00,266.63,269.81,265.77,1982,268.32,180726,267.05
2020-12-28 00:00:00-05:00,276.46,276.66,265.13,6466,268.24,1196136,274.27
2020-12-29 00:00:00-05:00,276.08,279.86,275.74,5328,276.23,675957,277.85
2020-12-30 00:00:00-05:00,271.31,277.5,271.2,5070,277.5,430212,273.38
2020-12-31 00:00:00-05:00,273.02,276.46,269.61,4532,271.64,326786,272.37
2021-01-04 00:00:00-05:00,268.4,274.16,264.67,5138,274.16,421442,268.77
2021-01-05 00:00:00-05:00,270.44,271.82,267.95,3812,267.95,268766,270.46
2021-01-06 00:00:00-05:00,262.6,267.18,259.57,10001,261.4,1127164,264.14
2021-01-07 00:00:00-05:00,268.08,270.97,264.39,5377,265.21,567126,268.55
2021-01-08 00:00:00-05:00,267.15,268.32,262.83,6521,267.78,516519,264.96
2021-01-11 00:00:00-05:00,256.25,262.7,255.44,11419,259.58,1487951,258.46
2021-01-12 00:00:00-05:00,250.42,259.15,249.81,7764,256.08,820273,252.89
2021-01-13 00:00:00-05:00,251.09,253.42,248.76,6687,250.96,738429,251.35
2021-01-14 00:00:00-05:00,245.24,254.46,244.17,10850,252.89,1173781,247.81
2021-01-15 00:00:00-05:00,250.82,253.33,246.72,7156,247.44,627870,250.93
2021-01-19 00:00:00-05:00,260.7,261.65,252.22,6706,256.11,807274,256.75
2021-01-20 00:00:00-05:00,266.92,269.72,263.18,7837,268.15,865644,266.57
2021-01-21 00:00:00-05:00,272.37,272.97,267.06,6364,268.45,934179,271.07
2021-01-22 00:00:00-05:00,274.02,277.9,271.44,7568,271.44,1076742,275.24
2021-01-25 00:00:00-05:00,277.44,279.42,270.96,6555,277.57,898501,275.88
2021-01-26 00:00:00-05:00,281.36,284.75,277.28,6330,277.64,717131,281.75
2021-01-27 00:00:00-05:00,271.73,282.82,267.66,17457,281.56,1385502,273.9
2021-01-28 00:00:00-05:00,264.44,286.12,264.38,16458,277.3,1876181,273.14
2021-01-29 00:00:00-05:00,257.56,265.99,254.36,11148,264.72,1018465,258.08
2021-02-01 00:00:00-05:00,261.36,263.62,254.42,9762,259.1,844645,260.02
2021-02-02 00:00:00-05:00,266.46,268.26,262.77,6189,263.51,626034,266.22
2021-02-03 00:00:00-05:00,266.15,268.62,263.37,6456,264.95,693120,266.35
2021-02-04 00:00:00-05:00,266.01,267.56,263.46,6202,266.5,587297,264.98
2021-02-05 00:00:00-05:00,267.47,268.38,265.13,3860,266.0,321421,267.22
2021-02-08 00:00:00-05:00,266.06,269.24,264.47,5615,268.16,582268,266.15
2021-02-09 00:00:00-05:00,268.86,272.74,265.2,5288,265.7,446322,270.19
2021-02-10 00:00:00-05:00,271.24,273.23,267.24,6375,271.89,518325,269.87
2021-02-11 00:00:00-05:00,269.94,272.88,268.1,4700,271.17,495125,269.6
2021-02-12 00:00:00-05:00,270.15,270.49,267.81,2805,269.97,231666,269.04
2021-02-16 00:00:00-05:00,273.38,276.01,269.59,7410,270.12,434969,273.72
2021-02-17 00:00:00-05:00,273.07,273.38,269.06,5542,270.68,494046,271.31
2021-02-18 00:00:00-05:00,268.59,271.38,265.5,5830,269.01,457764,267.98
2021-02-19 00:00:00-05:00,261.21,269.38,259.64,7716,269.3,916020,262.53
2021-02-22 00:00:00-05:00,259.67,262.51,257.05,7794,257.34,866394,260.08
2021-02-23 00:00:00-05:00,265.21,266.9,254.48,8100,258.72,786146,262.1
2021-02-24 00:00:00-05:00,263.8,265.79,257.9,6584,261.91,639754,262.13
2021-02-25 00:00:00-05:00,254.08,266.3,253.56,5990,261.77,565540,259.06
2021-02-26 00:00:00-05:00,256.48,264.96,256.01,8109,256.36,790158,261.04
2021-03-01 00:00:00-05:00,264.14,266.07,257.39,8959,260.07,825939,261.28
2021-03-02 00:00:00-05:00,258.35,266.14,258.14,5863,264.94,522201,262.86
2021-03-03 00:00:00-05:00,254.81,260.43,254.61,7486,259.75,624407,257.17
2021-03-04 00:00:00-05:00,256.8,265.92,253.0,17645,255.94,1368254,258.44
2021-03-05 00:00:00-05:00,263.56,264.87,255.12,12504,260.02,1034788,260.32
2021-03-08 00:00:00-05:00,254.64,264.82,254.53,11094,264.61,978205,259.67
2021-03-09 00:00:00-05:00,265.0,267.95,259.36,8028,260.41,643085,265.21
2021-03-10 00:00:00-05:00,264.37,268.4,262.37,7847,268.09,588447,264.85
2021-03-11 00:00:00-05:00,273.13,277.29,267.39,8358,267.39,669906,274.0
2021-03-12 00:00:00-05:00,267.69,269.11,263.49,9373,267.8,666295,266.09
2021-03-15 00:00:00-04:00,273.11,275.35,267.95,6568,268.52,521352,272.14
2021-03-16 00:00:00-04:00,278.42,281.54,274.47,8466,275.41,724671,279.15
2021-03-17 00:00:00-04:00,283.31,285.62,274.87,10201,275.33,940715,280.3
2021-03-18 00:00:00-04:00,277.86,284.56,277.8,9044,279.21,768796,281.42
2021-03-19 00:00:00-04:00,289.29,292.13,280.98,14892,280.99,1387910,288.56
2021-03-22 00:00:00-04:00,292.75,299.07,286.28,9019,289.89,799167,294.35
2021-03-23 00:00:00-04:00,289.91,297.32,289.26,9966,292.66,1048089,293.66
2021-03-24 00:00:00-04:00,281.61,291.12,280.62,6721,290.33,479991,286.0
