timestamp,close,high,low,trade_count,open,volume,vwap
2020-07-27 00:00:00-04:00,114.4,114.71,113.84,1116,114.02,100981,114.35
2020-07-28 00:00:00-04:00,115.78,116.35,114.39,2465,114.57,214628,115.7
2020-07-29 00:00:00-04:00,116.34,117.05,115.71,1827,115.8,168499,116.38
2020-07-30 00:00:00-04:00,119.05,119.56,117.49,3451,118.12,441757,118.59
2020-07-31 00:00:00-04:00,118.84,118.84,117.11,2107,117.87,238744,117.92
2020-08-03 00:00:00-04:00,118.99,119.47,118.44,1234,118.46,113396,119.04
2020-08-04 00:00:00-04:00,121.1,121.3,118.39,2904,118.45,234122,120.27
2020-08-05 00:00:00-04:00,120.88,121.92,120.6,1878,121.32,158379,121.13
2020-08-06 00:00:00-04:00,120.17,120.79,119.71,1050,120.33,71014,120.17
2020-08-07 00:00:00-04:00,120.99,121.02,119.98,1661,120.33,111762,120.38
2020-08-10 00:00:00-04:00,121.51,121.76,120.67,1715,120.94,95531,121.28
2020-08-11 00:00:00-04:00,120.67,122.03,120.28,2222,121.7,139673,121.0
2020-08-12 00:00:00-04:00,122.83,123.16,121.15,1107,121.22,111108,122.62
2020-08-13 00:00:00-04:00,122.96,123.01,122.27,1938,122.35,76374,122.7
2020-08-14 00:00:00-04:00,122.4,122.78,121.88,1300,122.78,93412,122.31
2020-08-17 00:00:00-04:00,122.74,122.9,122.08,1286,122.18,177759,122.46
2020-08-18 00:00:00-04:00,123.64,124.54,122.66,1875,122.97,212172,123.58
2020-08-19 00:00:00-04:00,123.04,123.41,122.79,1700,122.97,158196,123.1
2020-08-20 00:00:00-04:00,124.02,124.06,122.69,1064,122.69,83262,123.48
2020-08-21 00:00:00-04:00,124.5,125.01,123.12,1009,123.73,72970,123.94
2020-08-24 00:00:00-04:00,125.48,125.67,124.3,1534,124.54,115042,125.03
2020-08-25 00:00:00-04:00,125.95,125.95,124.83,1629,125.69,134716,125.5
2020-08-26 00:00:00-04:00,125.32,126.15,125.23,1882,125.87,255663,125.59
2020-08-27 00:00:00-04:00,125.24,126.52,125.17,1235,125.73,107045,125.79
2020-08-28 00:00:00-04:00,125.72,125.81,124.05,963,125.2,76678,124.82
2020-08-31 00:00:00-04:00,125.26,125.65,124.85,1177,125.08,94475,125.26
2020-09-01 00:00:00-04:00,125.14,125.14,124.16,2262,124.78,185999,124.74
2020-09-02 00:00:00-04:00,127.27,127.97,124.83,1366,125.05,116007,126.68
2020-09-03 00:00:00-04:00,125.23,128.34,124.19,2031,127.76,230640,126.11
2020-09-04 00:00:00-04:00,125.01,125.96,123.3,1422,125.07,125095,124.64
2020-09-08 00:00:00-04:00,123.1,125.52,122.33,2284,125.39,134943,123.06
2020-09-09 00:00:00-04:00,125.1,126.4,123.85,1197,123.85,62542,125.49
2020-09-10 00:00:00-04:00,123.84,125.6,123.68,1856,125.04,129062,124.72
2020-09-11 00:00:00-04:00,125.07,125.56,124.32,1267,124.77,70232,125.04
2020-09-14 00:00:00-04:00,125.6,126.42,125.32,1943,125.51,110308,125.9
2020-09-15 00:00:00-04:00,125.63,126.58,125.35,1434,125.89,115503,125.83
2020-09-16 00:00:00-04:00,124.68,126.94,124.68,1622,126.18,118779,125.75
2020-09-17 00:00:00-04:00,124.58,124.86,123.39,1130,124.05,98248,124.04
2020-09-18 00:00:00-04:00,124.43,124.91,123.43,842,124.45,68467,124.19
2020-09-21 00:00:00-04:00,123.82,124.45,122.05,1527,124.28,103201,123.08
2020-09-22 00:00:00-04:00,124.99,125.91,123.63,1953,123.63,145601,125.35
2020-09-23 00:00:00-04:00,123.45,125.25,123.26,1185,125.21,97526,124.11
2020-09-24 00:00:00-04:00,124.03,124.22,122.97,3536,123.88,211218,123.65
2020-09-25 00:00:00-04:00,124.7,124.99,123.6,2417,123.6,148548,124.33
2020-09-28 00:00:00-04:00,124.84,126.74,124.8,2399,125.52,181388,125.87
2020-09-29 00:00:00-04:00,124.32,125.21,123.8,1818,125.19,201211,124.26
2020-09-30 00:00:00-04:00,125.83,126.64,124.86,2534,125.0,195747,125.88
2020-10-01 00:00:00-04:00,126.11,126.79,125.2,3167,126.29,327868,126.13
2020-10-02 00:00:00-04:00,125.08,126.01,124.06,3125,124.99,257570,125.1
2020-10-05 00:00:00-04:00,126.22,126.48,125.28,2772,125.79,235905,125.93
2020-10-06 00:00:00-04:00,126.61,127.5,125.75,2417,126.26,190300,126.59
2020-10-07 00:00:00-04:00,127.4,128.06,126.26,3451,126.86,299176,127.22
2020-10-08 00:00:00-04:00,128.3,128.55,127.16,2016,127.42,168924,128.15
2020-10-09 00:00:00-04:00,129.38,130.1,128.44,3160,128.51,247431,129.45
2020-10-12 00:00:00-04:00,130.86,131.62,129.96,3114,129.99,308538,131.05
2020-10-13 00:00:00-04:00,130.68,131.19,129.94,2739,130.49,263560,130.5
2020-10-14 00:00:00-04:00,130.42,131.42,129.63,2786,130.62,219671,130.35
2020-10-15 00:00:00-04:00,130.32,130.78,129.56,2992,129.56,266565,130.28
2020-10-16 00:00:00-04:00,130.8,132.1,130.55,2718,130.55,214503,131.35
2020-10-19 00:00:00-04:00,128.43,131.66,127.84,3960,130.9,379744,129.73
2020-10-20 00:00:00-04:00,129.13,131.83,128.53,6403,131.67,537006,130.1
2020-10-21 00:00:00-04:00,129.7,130.73,129.13,2906,129.13,243282,130.01
2020-10-22 00:00:00-04:00,128.87,130.02,128.56,3272,128.89,257085,129.17
2020-10-23 00:00:00-04:00,129.65,130.13,129.12,2668,129.12,238650,129.78
2020-10-26 00:00:00-04:00,128.64,129.37,127.54,2269,128.81,206603,128.29
2020-10-27 00:00:00-04:00,129.68,130.53,129.04,4555,129.22,352570,129.95
2020-10-28 00:00:00-04:00,125.45,128.33,125.08,4644,127.99,361548,126.24
2020-10-29 00:00:00-04:00,125.43,126.68,123.7,3847,125.01,360249,125.3
2020-10-30 00:00:00-04:00,124.83,125.67,122.83,2866,124.93,262943,124.16
2020-11-02 00:00:00-05:00,126.13,127.49,125.2,4311,126.41,554528,126.32
2020-11-03 00:00:00-05:00,128.65,129.92,127.39,3931,127.42,402761,128.84
